OTU_ID	sample_1544	sample_1552	sample_1827	sample_2208	sample_1800	sample_1575	sample_2147	sample_1812	sample_1811	sample_1451	sample_1300	sample_1728	sample_476	sample_1400	sample_676	sample_1663	sample_1388	sample_1495	sample_1576	sample_1284
F_12	1183237.067851648	1048060.1977462284	1099012.471251764	1034254.1691753416	2326038.673473654	975107.493503162	1140000.9040484338	1643625.2030769964	1267525.906209947	2111659.0586978854	3326375.265966881	1513642.6184980867	0.0	2102615.954961869	2240286.1501899427	1058561.477544927	1722675.0701210469	1047089.9261803244	970553.9016660288	2354171.226030441
F_13	1185923.2210123676	989478.3601835476	1354060.7705076311	1358702.8544981638	2301716.0047319387	784597.8659285723	1223113.631893844	1537341.8615409613	1193771.2641886931	2131654.7484241733	2558126.2179904585	1415960.382642541	0.0	2039615.8430003007	2209231.577517716	1218849.8648782596	2054987.791456003	1365836.151497685	906386.82106892	2095085.124341695
F_14	5548709.403671824	9700350.774175696	12808145.684008388	12360708.512449551	16935418.552105956	7991968.810745659	9990618.947931413	18379066.362554096	13062604.74047874	13112143.12501803	21413688.54592812	9672777.224568209	0.0	14028653.946818229	15690227.543092731	15185915.644343073	24239385.980486102	18545625.931078803	12094065.459812962	27857837.1847821
F_15	672948.1180188331	1087216.7017302902	1173391.197122439	785454.295960794	1653302.018828433	768004.9543639414	938794.2867944798	1399047.4692282055	876975.9011168214	1759567.448775742	1816691.71847585	1069365.6994417044	0.0	1724041.2849401478	1680443.790404568	1186382.9625826986	1396234.2380720568	1182354.573014581	717093.7182721162	1631042.7558830553
F_16	769286.2753018388	966609.2880131104	1156319.4089988582	1185844.7346585754	1512878.2943275224	959198.5583203556	979381.0057761322	1679012.5080932868	1089647.237587837	2316217.707265014	1673667.0564821255	1321078.7597071438	0.0	1892099.759650345	2523279.3089922	1072011.4620523455	1501292.6688736486	1270672.3726048938	826087.8756255292	2467874.0611105217
F_17	5077851.205534263	5674915.018896888	6872760.357496939	6952961.0939190285	8609043.372941077	3514801.257412502	11094861.719109789	9340206.323153876	6083292.138906616	8770536.053818125	10749106.613476206	5298601.865080588	0.0	7499854.760110375	8227116.439914678	11085238.614570588	7867264.141327961	9104484.814177595	3503281.123261453	10153083.984370423
F_18	1058928.531533761	1451998.8283105756	1313632.999095508	1452570.493676139	2499352.9118191414	1304690.4257496418	1129859.5797401262	1906003.8928676865	1613446.6647578606	2300284.641252298	3368877.1842929064	1304905.0797787183	0.0	1731744.572060923	2577538.5272273244	1173501.7818346403	1980225.9732575	1345804.0422729484	1060242.488223128	2086395.432877645
F_19	1114013.4828786016	1479309.579299783	1719867.0636139223	1326787.81827787	2389706.3983839285	1658028.4605475585	1886765.160366624	3234624.2159738364	1998291.294993248	4119995.629659556	2456857.143301928	1958416.7367444425	0.0	3273084.817583345	3385386.645223275	2037631.874986281	2929599.7533542328	1798964.5365730987	1237496.9686415675	3830427.083347532
F_20	3738401.2620500135	3701192.782396664	4839497.061984302	4389036.741234382	5879970.596629124	4462668.214213199	3757068.072710592	8159083.08389154	6291408.914367193	9879128.99271324	9883632.23738506	7056561.782579836	0.0	7876180.737471691	10073652.341814931	7026342.193458878	14891738.412389483	4136943.754740711	4842894.89091453	8739109.60741081
F_21	6492210.061272159	10248491.081459625	9010873.184058404	12649567.88371167	10766898.386140298	10364700.438662063	9423286.20704369	11612139.595284091	14535030.047553549	15343561.926482242	10223898.018547822	10825807.55214644	0.0	13356957.66412431	15591811.606299488	10036706.855088295	16957379.23014299	9300100.16791916	7047252.901916578	16977474.08021137
F_22	779746.8550887068	1257326.050387471	1008892.7230178613	1033751.5537293958	1615502.8406143824	748397.3981760802	807188.7144511356	1557877.3496308972	1034547.2080202895	2084953.1876007875	1727256.246144641	1134655.8396606806	0.0	1934767.7653933824	1964276.558224536	858440.0668514202	1446457.957530564	963255.9569469064	764134.9279022038	2056888.326491357
F_23	774296.5277166113	822371.5955009477	1198233.0653895405	821360.4611382757	1772803.3956730806	865450.9510209535	959808.3384901186	1521396.6661695256	1155720.448135247	2216016.301746124	2195364.814674205	1200999.1584489914	0.0	1576806.7226256726	2029500.0564404663	782493.7125762296	1589641.3446000947	1004581.0751204652	726626.9196862922	2257606.410016864
F_24	1627332.196045289	1497496.0129813314	1799499.551924183	1790653.9152927566	3300174.210358845	1428037.829366753	1792316.6980698523	1884658.4826498032	2045239.1890537755	3082317.290974496	5149476.653755935	2120911.4708302766	0.0	2063702.95210272	3056877.8875014307	2055831.187258532	2830092.180389388	2093598.8324992289	1588798.5066411167	2779834.132825338
F_25	736719.6984593808	740175.9252459881	1197427.4155923382	1030737.2971934264	1640300.3574949456	808909.7341494263	960729.3336449562	1558357.638367216	939452.457656037	2439758.2601379883	1811727.7178956124	1190710.199326619	0.0	1489566.8500309745	2538308.02853436	1128821.5265580306	1596648.597467015	926523.1081894636	743335.4781990119	2315790.1874285
F_26	1411407.159248176	1878992.5887434385	2698108.132993685	2491227.4031668724	2971400.609552964	1735178.493208292	1961849.5372243752	3784712.190333735	2988414.6965403585	4463202.539294793	3626334.645452269	2238663.588037157	0.0	3259300.306202774	3653624.657770374	2394081.576610733	3902595.6552564977	2533540.535290385	1350800.4043097354	4445194.612591464
F_27	2776962.674707804	1904999.2553473164	2624303.168939346	2645158.244901871	3488401.7377240984	1932306.3290514888	1738751.1829069292	2720584.5696154465	2511068.289032957	3459406.19423372	3633412.8776688026	2737515.5747568607	0.0	4361365.74780533	3798356.232945261	1893895.676782104	4033880.013031441	1910825.8124337404	1694109.4018226592	3475985.1714548245
F_28	1063575.5203932526	880370.7233249476	1235758.058728084	915762.9281714328	1804646.049226656	756993.6245064359	975182.2044905396	1355213.439539521	1211493.9254340928	1814710.858373997	2071623.0852172533	1280358.6061616456	0.0	1574185.4866898796	1676316.8711309363	1091446.8734393665	1470923.7185844125	1103977.118105909	929098.3510024644	2036003.3070823448
F_29	959798.3316324552	1170987.2828349797	1142585.1905927209	1459740.1205134594	2585073.7911946937	1041241.8338394022	1168335.693494762	2103014.80797608	1688536.3944327566	3123681.0592783773	2037903.960645799	1901729.4440171423	0.0	2548690.659518957	3400954.0730226464	1460909.625951204	1983724.8986632896	1155120.459982336	1040156.1435384124	3152586.410714052
F_30	1691527.1471092133	1894866.09998262	2142362.6399696325	2098089.465780613	3428756.563938394	1864081.047957448	2208713.430743804	3744460.0577950687	2658940.364487437	4426333.400742959	3710314.2888125074	3300106.605624123	0.0	4343333.488331511	4205755.521786196	1888957.192463684	3131036.240501432	1508229.1294099076	1227286.0839965702	4640170.550248968
F_31	6525978.662620137	9044570.865031138	9706321.346040009	10774784.138820669	12561649.471984329	6419515.470203244	15097898.21547439	11175069.714104122	8987310.995205078	13171515.272622593	15027533.409866275	5976372.044015493	0.0	10908998.35350699	12571671.695256166	16259234.978407525	10907337.68670698	14524592.063743342	5197565.668880783	13294708.163022917
F_32	1017297.531187044	1169240.194332178	1174740.1282615326	1176559.723367726	2754206.6590538905	1430224.689147872	916275.8048723512	1893945.9228212284	1469054.2443427667	1923855.8913028191	2702490.8873891192	1465086.358989987	0.0	1743004.9045097893	3279606.5031106006	1228990.5449125364	1911772.056487227	1051904.547240207	1117940.9405501145	2353409.930050201
F_33	8451503.118080983	4714819.307616184	9231209.68290926	8568684.109405644	8771670.419641579	4482180.876799658	7626396.104163242	6849754.644669657	7675676.12612672	10099798.66204252	8419762.668579964	7892086.105341834	0.0	10199716.069844624	7002294.608716741	7885272.434565525	9060270.574549455	5829255.48077743	4300419.614793934	11748138.828410748
F_34	1864778.7251712428	2725715.199371586	2965462.759607309	2094035.771189337	3340056.335873129	2158497.590718103	2070188.0047561084	3306263.791439317	3407890.543418481	4953518.112918492	4479898.362481407	2611465.9912992367	0.0	2734636.0043420685	4278757.215128637	2170301.1008368987	4521290.065936113	2807760.2143304446	1840304.259620804	3465000.4412189643
F_35	1483664.4445010717	1851317.046688417	1628616.521295108	1583805.5273151917	2417340.565810367	1804708.001491882	1103592.3609631397	1969575.1969547377	1599071.1533845984	2782649.124172224	3793702.831961599	1553581.7577521957	0.0	1697094.3167005836	3184238.447650016	1524093.2628050752	2783523.6744952737	1593045.128697531	1751614.55576279	3020099.532097973
F_36	3994481.659381045	3050644.660425901	3736562.483516985	2479912.962048264	4121314.142795434	2574571.569695045	3299455.301254761	5688756.992157439	5512356.429767205	4713485.357402224	9823046.979834704	3867403.935553574	0.0	4521268.541614364	4603804.794029114	6275280.595639118	5006948.757400848	3924397.445520296	2980501.643697687	6623911.751520566
F_37	3254714.5831374014	1907054.6632969824	2988592.6413897555	2143161.5348162465	3168737.6489282725	1799075.636057951	1877686.7719528729	3286704.522173372	3187377.995875557	4277091.172036742	8732333.133618955	2361540.14938344	0.0	2840347.2539521456	3802506.341396475	3013977.951070362	4257230.254623791	2809656.6060416605	1938425.0557807127	4141894.4947205535
F_38	2000111.496667624	1323454.1560488115	1625343.7198854005	1419329.0532241384	2447854.671415601	1352294.2160639798	1418236.6937767717	2013831.521979212	1595209.0249467602	2775016.802680856	2843399.888893617	1633496.872017065	0.0	2764812.9174921867	2818318.5061855144	1556555.5187972009	2586352.9456072547	1371776.6959170147	1245775.6456364456	2951769.7398156
F_39	890946.7351068296	1295512.736569131	1312561.5115792188	1455968.867801763	3260537.905690388	1479066.5834638723	1040922.092635868	2177048.9718028824	1497454.062014812	2337502.3190986696	2306498.9046976883	1290331.7935556322	0.0	1588063.2025364495	2739655.76078798	1306531.1649434112	2095722.17914312	1218915.452026314	1026311.1036139308	2570667.1597240204
F_40	12518761.412941378	13271906.561290083	8282622.071795996	9933263.163480291	7946086.117514456	10035784.67400774	31039822.39884229	12847519.121608866	13062228.754148295	16596015.797384655	19816019.343308985	9673287.058901198	0.0	11355158.116822584	21521638.879022144	13633947.341506002	27412162.25280668	22238437.1001416	5603682.571036493	17126844.00853126
F_41	1131016.1226477264	1188916.430136602	1660950.4291444188	1513013.1858081734	1933896.470015124	1149177.0024917386	996004.7822830938	2052360.172686685	1358658.086673899	2579160.258674903	2393998.542438972	1556380.5774206915	0.0	2519255.1008651564	3072370.4817239344	1083071.259778531	1946260.8385084828	1232425.8471297666	895159.9111955672	2645672.689777918
F_42	1662754.8100558638	1798525.8847237206	2532332.59751185	2241333.1015164712	2892929.6987360786	1481768.04380947	1691729.4056690563	4013601.588139533	2388019.2944176653	3732679.1414541313	3935444.800461865	2012249.218614764	0.0	4014982.7310310313	3629757.986680877	2198344.7282734285	3861854.168370599	2296938.915359597	1883086.1605128653	4610287.856323982
F_43	1221983.2728711865	1723941.1991654488	2326279.133855961	1400479.062955879	2246474.576897799	1383808.9889979977	2059785.531486128	2333531.5140638016	1947642.4008253205	3156700.7882635766	3667076.1717975214	1682800.041433351	0.0	2638638.946300137	2894843.192810943	1851556.326870549	2846412.315281783	2550395.733473503	1249510.522656639	2907356.748653091
F_44	1529062.2853379897	1316852.2259287366	1862682.208974916	1571909.6331173503	2768379.232173126	1254049.6626390875	1626040.2271778667	2840490.8680548733	2137482.4317723187	2407299.432754508	4624299.207324387	2243089.1534767216	0.0	2324154.0842550127	2927440.6019586665	2130065.553672777	2411019.4490224035	1994936.114420304	1466745.4174381115	2967641.87401381
F_45	1516768.1632267612	1320962.7241836062	1568235.4683742558	1438496.111876913	2888598.7499584258	1390698.8750957688	1231198.7023025032	1969444.6597326524	1713509.1804643592	2727766.0068834936	3232029.421272964	1318292.0886583533	0.0	2752118.3247732194	3590948.5318399607	1161055.9384558997	2497549.658574464	967747.5586724284	1155220.25551778	2650628.654713173
F_46	1167888.4525676656	1402396.1645267017	1777929.94789238	1611936.9043099224	2682301.141383636	1302794.3436290445	1876178.7332782084	1983455.4740657727	1741595.2779027803	3128586.969079432	2302488.3905755924	1977185.4664094504	0.0	2976209.687699294	3210063.0650859177	1312468.0362607134	2860237.44813799	1977287.848721924	1259898.855125631	3110928.050523924
F_47	3414054.98722728	2249134.2710718447	4208621.511941529	3536863.1937555745	3870465.466353291	3344219.385990217	7833795.969077491	3743489.49630645	4725628.3517936645	5236638.839405768	8233365.623648192	3576151.8729258706	0.0	4578168.246133034	6215355.290073263	5784561.912546044	6233469.016374817	5493278.524627456	2267141.373050468	6562773.596962107
F_48	1135526.2577013802	1082381.3430134398	1220645.088421261	1486876.0691175032	2319712.8071862306	1044853.2256446624	855325.3376895956	2036613.2057230868	1323848.082722167	2012272.685130552	2983437.941434079	1644262.163806551	0.0	2220851.440192197	2610113.0495920186	1045427.270552891	1601760.0859562196	1252257.1165017912	989861.1737737636	2303806.9945530104
F_49	1041126.2810422884	1190243.6817956318	1367563.9976366805	1017349.7405057084	1569929.9352529729	950464.5633519016	1226575.9348626004	1624930.7804107245	1245940.103285104	2355358.32851352	2513448.9338074527	1209997.4024236302	0.0	1904591.9230296628	2437885.345063515	1475985.5582698053	1855749.429150847	1670430.6505130727	810034.245529265	2314647.9896598337
F_50	2064439.7636571685	1669246.8643078946	2466425.681198867	1906259.0598717968	3151738.263210574	1423314.6086781905	2292395.7447964232	2656071.613851949	1970322.3264352805	3409377.8518536487	4269841.331148055	2136772.0832591867	0.0	2967271.85312975	2705632.411955544	3036912.2702839114	3794500.921582257	2508869.990039759	1380914.909841565	2983012.7678099866
F_51	966239.4799636252	978783.4278044028	1161852.14048018	800601.621198308	1953608.0886383725	822047.6982590642	896618.1564401019	1407184.7534181187	1049600.2760317393	1656177.348126385	2147407.6526302835	1274829.62045877	0.0	1682577.9240696204	1977788.7975109112	907407.33382122	1585629.4618560025	1091067.9089297266	817760.7846860698	1961178.0858315767
F_52	5226541.324247259	3585295.7560615023	4809029.253942124	4870004.8813570775	5031818.5706025	2670906.4190589665	3378565.523115796	4021047.645246595	4698104.336485938	6028237.627137093	6198825.367627438	4479366.199852769	0.0	6210665.715566364	3954925.5223505655	5088631.319069338	6447583.276759409	4205152.782191264	3218527.4166192403	4971971.0831013145
